date,sku,promo_flag,p10,p50,p90,SK,category
2025-12-31,74394,0,774.53,1285.03,1185.56,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74400,0,1148.34,1835.94,11115.7,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,140205,0,184.8,111.81,183.06,1,140-Воротки
2025-12-31,140405,0,100.87,99.82,120.04,1,140-Воротки
2025-12-31,140605,0,262.36,305.33,526.61,1,140-Воротки
2025-12-31,510084,0,118.44,62.73,98.18,1,510-Домкраты гидравлические подкатные
2025-12-31,510085,0,56.91,72.0,43.45,1,510-Домкраты гидравлические подкатные
2025-12-31,510105,0,154.61,40.42,63.29,1,510-Домкраты гидравлические подкатные
2025-12-31,510345,0,87.54,36.02,32.38,1,510-Домкраты гидравлические подкатные
2025-12-31,737610,0,311.14,199.87,313.16,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,737920,0,66.06,55.15,76.76,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743097,0,2004.3,2587.96,4193.8,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743107,0,1011.15,1233.51,1816.58,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743117,0,315.5,268.57,514.59,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743127,0,43.96,76.72,123.07,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743137,0,13644.37,14265.78,25559.84,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743147,0,19801.38,20684.71,33542.21,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743157,0,4358.84,5008.81,16005.55,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743167,0,998.6,2026.8,3387.5,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743177,0,178.63,236.11,300.1,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743187,0,295.94,503.85,540.69,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743197,0,1307.01,1350.94,2368.61,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743207,0,562.86,699.06,1010.4,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743227,0,811.44,915.17,1367.11,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743237,0,4474.08,5129.58,16699.65,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743247,0,5604.07,6579.59,19169.14,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743267,0,118.42,124.51,242.06,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743307,0,614.89,902.49,1599.27,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743317,0,61.36,73.29,71.97,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743327,0,937.73,1394.7,3206.25,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743337,0,3849.06,4523.44,14270.52,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743347,0,752.91,907.55,1053.54,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743657,0,526.88,560.98,962.25,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743667,0,1778.26,2518.97,4281.96,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743677,0,642.05,476.42,834.23,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743680,0,74.42,29.77,217.82,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743687,0,370.32,396.96,676.45,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,743890,0,57.64,73.48,133.23,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,744007,0,1364.81,2244.7,4672.1,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,7431370,0,5.33,15.7,40.26,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,7432470,0,26.61,35.76,59.45,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,14001,0,14.65,7.68,29.3,1,140-Воротки
2026-01-31,14003,0,15.29,8.23,8.87,1,140-Воротки
2026-01-31,14005,0,15.76,8.5,10.22,1,140-Воротки
2026-01-31,14007,0,300.29,185.71,192.4,1,140-Воротки
2026-01-31,14008,0,62.05,55.36,32.39,1,140-Воротки
2026-01-31,14009,0,421.31,258.23,219.71,1,140-Воротки
2026-01-31,14025,0,68.34,106.75,71.75,1,140-Воротки
2026-01-31,14026,0,48.59,15.4,11.17,1,140-Воротки
2026-01-31,14027,0,37.73,29.13,2.47,1,140-Воротки
2026-01-31,14028,0,78.76,54.1,17.63,1,140-Воротки
2026-01-31,14029,0,12.34,10.82,8.64,1,140-Воротки
2026-01-31,14030,0,8.43,9.37,15.62,1,140-Воротки
2026-01-31,14041,0,60.24,43.99,12.3,1,140-Воротки
2026-01-31,14042,0,15.55,10.12,10.58,1,140-Воротки
2026-01-31,14043,0,124.85,66.68,0.0,1,140-Воротки
2026-01-31,14044,0,112.33,36.18,0.75,1,140-Воротки
2026-01-31,14045,0,115.22,22.99,8.65,1,140-Воротки
2026-01-31,14046,0,14.15,4.22,0.0,1,140-Воротки
2026-01-31,14047,0,0.93,0.0,0.0,1,140-Воротки
2026-01-31,14066,0,84.7,41.04,8.65,1,140-Воротки
2026-01-31,14070,0,84.38,79.85,24.8,1,140-Воротки
2026-01-31,14072,0,78.57,44.35,20.71,1,140-Воротки
2026-01-31,14074,0,109.18,55.97,12.53,1,140-Воротки
2026-01-31,14082,0,61.1,51.38,0.0,1,140-Воротки
2026-01-31,14084,0,10.74,15.96,8.05,1,140-Воротки
2026-01-31,14086,0,100.76,84.13,21.12,1,140-Воротки
2026-01-31,14090,0,79.5,79.21,10.01,1,140-Воротки
2026-01-31,14092,0,74.49,12.5,10.28,1,140-Воротки
2026-01-31,14135,0,0.74,0.0,5.23,1,140-Воротки
2026-01-31,14136,0,21.8,0.0,0.0,1,140-Воротки
2026-01-31,14137,0,45.69,43.48,5.98,1,140-Воротки
2026-01-31,26981,0,313.52,169.13,408.84,1,269-УШМ
2026-01-31,26982,0,121.71,124.17,101.32,1,269-УШМ
2026-01-31,51018,0,104.21,48.68,13.1,1,510-Домкраты гидравлические подкатные
2026-01-31,51019,0,15.11,6.43,32.43,1,510-Домкраты гидравлические подкатные
2026-01-31,51020,0,26.15,24.25,31.12,1,510-Домкраты гидравлические подкатные
2026-01-31,51028,0,63.57,62.68,21.68,1,510-Домкраты гидравлические подкатные
2026-01-31,51035,0,11.14,6.72,7.48,1,510-Домкраты гидравлические подкатные
2026-01-31,51040,0,93.07,51.45,28.35,1,510-Домкраты гидравлические подкатные
2026-01-31,51045,0,13.87,9.72,0.0,1,510-Домкраты гидравлические подкатные
2026-01-31,51047,0,10.75,1.36,6.07,1,510-Домкраты гидравлические подкатные
2026-01-31,51127,0,53.88,45.24,0.0,1,510-Домкраты гидравлические подкатные
2026-01-31,51128,0,14.27,11.68,10.33,1,510-Домкраты гидравлические подкатные
2026-01-31,51129,0,86.34,31.51,8.86,1,510-Домкраты гидравлические подкатные
2026-01-31,51130,0,68.44,71.47,7.77,1,510-Домкраты гидравлические подкатные
2026-01-31,51131,0,66.81,26.32,20.62,1,510-Домкраты гидравлические подкатные
2026-01-31,51132,0,95.72,104.66,81.64,1,510-Домкраты гидравлические подкатные
2026-01-31,51133,0,63.23,94.32,31.83,1,510-Домкраты гидравлические подкатные
2026-01-31,51134,0,73.1,41.84,5.21,1,510-Домкраты гидравлические подкатные
2026-01-31,51135,0,74.4,15.63,16.86,1,510-Домкраты гидравлические подкатные
2026-01-31,51136,0,121.33,135.83,82.52,1,510-Домкраты гидравлические подкатные
2026-01-31,51137,0,70.05,29.18,15.49,1,510-Домкраты гидравлические подкатные
2026-01-31,51152,0,76.31,55.78,27.17,1,510-Домкраты гидравлические подкатные
2026-01-31,51153,0,11.42,4.2,6.51,1,510-Домкраты гидравлические подкатные
2026-01-31,51154,0,12.23,1.22,0.0,1,510-Домкраты гидравлические подкатные
2026-01-31,51155,0,12.3,4.03,6.87,1,510-Домкраты гидравлические подкатные
2026-01-31,51156,0,99.77,27.5,18.04,1,510-Домкраты гидравлические подкатные
2026-01-31,51157,0,13.2,9.57,8.26,1,510-Домкраты гидравлические подкатные
2026-01-31,73752,0,876.41,2198.53,4284.9,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,73753,0,222.8,215.84,665.26,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,73754,0,215.78,199.25,746.6,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,73761,0,2728.66,4005.67,10251.36,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,73762,0,3244.64,4305.85,12223.76,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,73763,0,3513.67,4559.23,13961.17,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,73773,0,604.81,1405.7,1473.47,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,73784,0,546.1,650.26,1398.19,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,73792,0,2123.41,3436.57,9750.91,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74326,0,396.95,198.67,222.48,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74361,0,506.82,472.49,1207.42,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74362,0,77.96,89.81,139.74,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74368,0,5667.75,6340.17,11316.13,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74369,0,3724.38,4745.13,13981.61,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74370,0,600.6,1183.72,3505.95,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74376,0,1273.42,2225.72,4368.36,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74382,0,607.23,1600.79,3278.64,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74387,0,1701.7,2357.86,7043.28,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74388,0,637.63,1483.51,3209.82,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74389,0,948.27,1993.61,4327.49,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74394,0,1198.16,1263.67,2075.29,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,74400,0,1691.49,2827.03,5321.24,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,140205,0,122.08,124.04,174.19,1,140-Воротки
2026-01-31,140405,0,84.33,123.72,44.74,1,140-Воротки
2026-01-31,140605,0,244.02,223.6,371.48,1,140-Воротки
2026-01-31,510084,0,106.16,69.24,31.46,1,510-Домкраты гидравлические подкатные
2026-01-31,510085,0,102.82,36.17,5.2,1,510-Домкраты гидравлические подкатные
2026-01-31,510105,0,137.68,15.77,23.38,1,510-Домкраты гидравлические подкатные
2026-01-31,510345,0,134.05,29.52,23.68,1,510-Домкраты гидравлические подкатные
2026-01-31,737610,0,374.8,344.45,417.22,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,737920,0,31.55,19.93,9.65,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743097,0,1127.56,2239.35,4269.98,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743107,0,563.85,1194.4,1555.21,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743117,0,78.88,207.89,253.01,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743127,0,29.25,63.51,28.01,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743137,0,10566.31,11022.98,17726.17,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743147,0,15732.47,16420.36,24291.52,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743157,0,4850.44,5814.3,14808.76,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743167,0,1079.37,2134.45,3279.62,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743177,0,41.5,116.8,118.55,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743187,0,265.41,361.1,424.65,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743197,0,588.15,837.12,1321.32,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743207,0,1066.21,619.45,1143.92,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743227,0,1352.61,1515.03,1832.31,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743237,0,3203.41,4148.55,10681.31,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743247,0,5767.2,6813.7,15979.71,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743267,0,443.96,443.23,442.49,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743307,0,303.36,365.26,1443.54,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743317,0,14.85,16.76,87.63,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743327,0,1054.96,1491.65,1946.72,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743337,0,3757.05,4315.84,8632.47,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743347,0,735.33,962.87,622.58,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743657,0,486.08,334.22,926.92,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743667,0,1136.18,2387.93,4083.54,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743677,0,423.35,242.42,845.86,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743680,0,136.91,52.82,188.58,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743687,0,141.84,346.38,771.07,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,743890,0,31.68,41.54,6.02,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,744007,0,1368.55,1767.84,4052.34,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,7431370,0,2.25,0.0,53.93,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-01-31,7432470,0,19.94,36.09,61.36,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,14001,0,27.74,8.9,23.56,1,140-Воротки
2026-02-28,14003,0,26.29,14.77,13.55,1,140-Воротки
2026-02-28,14005,0,28.22,5.8,34.94,1,140-Воротки
2026-02-28,14007,0,636.06,173.32,328.16,1,140-Воротки
2026-02-28,14008,0,116.94,54.26,47.04,1,140-Воротки
2026-02-28,14009,0,466.69,269.14,417.81,1,140-Воротки
2026-02-28,14025,0,103.43,101.75,55.82,1,140-Воротки
2026-02-28,14026,0,10.07,19.34,20.78,1,140-Воротки
2026-02-28,14027,0,45.81,15.13,28.8,1,140-Воротки
2026-02-28,14028,0,66.72,54.73,14.66,1,140-Воротки
2026-02-28,14029,0,10.8,19.96,16.61,1,140-Воротки
2026-02-28,14030,0,8.82,21.69,31.2,1,140-Воротки
2026-02-28,14041,0,52.67,20.85,46.0,1,140-Воротки
2026-02-28,14042,0,31.91,21.14,25.2,1,140-Воротки
2026-02-28,14043,0,130.63,79.84,39.35,1,140-Воротки
2026-02-28,14044,0,123.34,29.84,36.66,1,140-Воротки
2026-02-28,14045,0,116.97,32.7,40.81,1,140-Воротки
2026-02-28,14046,0,23.02,1.19,14.23,1,140-Воротки
2026-02-28,14047,0,0.17,0.0,0.0,1,140-Воротки
2026-02-28,14066,0,88.62,40.82,35.46,1,140-Воротки
2026-02-28,14070,0,72.72,93.06,43.64,1,140-Воротки
2026-02-28,14072,0,88.26,36.95,33.75,1,140-Воротки
2026-02-28,14074,0,112.9,59.92,21.08,1,140-Воротки
2026-02-28,14082,0,106.37,56.18,11.64,1,140-Воротки
2026-02-28,14084,0,25.3,17.06,23.82,1,140-Воротки
2026-02-28,14086,0,76.78,81.29,17.74,1,140-Воротки
2026-02-28,14090,0,109.95,99.99,50.35,1,140-Воротки
2026-02-28,14092,0,16.99,36.97,24.25,1,140-Воротки
2026-02-28,14135,0,7.14,9.45,22.7,1,140-Воротки
2026-02-28,14136,0,22.11,0.0,0.0,1,140-Воротки
2026-02-28,14137,0,94.83,35.9,40.59,1,140-Воротки
2026-02-28,26981,0,572.32,157.87,287.01,1,269-УШМ
2026-02-28,26982,0,125.18,96.04,134.93,1,269-УШМ
2026-02-28,51018,0,164.79,54.42,47.07,1,510-Домкраты гидравлические подкатные
2026-02-28,51019,0,34.02,23.7,23.64,1,510-Домкраты гидравлические подкатные
2026-02-28,51020,0,142.6,101.82,153.19,1,510-Домкраты гидравлические подкатные
2026-02-28,51028,0,102.44,78.23,49.47,1,510-Домкраты гидравлические подкатные
2026-02-28,51035,0,24.15,15.04,19.3,1,510-Домкраты гидравлические подкатные
2026-02-28,51040,0,94.41,67.97,37.71,1,510-Домкраты гидравлические подкатные
2026-02-28,51045,0,24.33,15.55,14.56,1,510-Домкраты гидравлические подкатные
2026-02-28,51047,0,22.03,0.16,23.19,1,510-Домкраты гидравлические подкатные
2026-02-28,51127,0,52.2,34.13,25.37,1,510-Домкраты гидравлические подкатные
2026-02-28,51128,0,21.64,16.26,10.13,1,510-Домкраты гидравлические подкатные
2026-02-28,51129,0,87.46,32.81,17.32,1,510-Домкраты гидравлические подкатные
2026-02-28,51130,0,84.94,80.79,36.81,1,510-Домкраты гидравлические подкатные
2026-02-28,51131,0,89.6,46.56,34.38,1,510-Домкраты гидравлические подкатные
2026-02-28,51132,0,105.28,90.57,63.49,1,510-Домкраты гидравлические подкатные
2026-02-28,51133,0,49.26,71.07,45.26,1,510-Домкраты гидравлические подкатные
2026-02-28,51134,0,91.37,76.07,33.08,1,510-Домкраты гидравлические подкатные
2026-02-28,51135,0,46.73,35.78,28.03,1,510-Домкраты гидравлические подкатные
2026-02-28,51136,0,178.09,187.25,157.12,1,510-Домкраты гидравлические подкатные
2026-02-28,51137,0,86.6,46.96,31.08,1,510-Домкраты гидравлические подкатные
2026-02-28,51152,0,93.09,41.13,8.64,1,510-Домкраты гидравлические подкатные
2026-02-28,51153,0,29.68,16.92,13.71,1,510-Домкраты гидравлические подкатные
2026-02-28,51154,0,24.99,4.28,11.11,1,510-Домкраты гидравлические подкатные
2026-02-28,51155,0,29.15,17.4,17.4,1,510-Домкраты гидравлические подкатные
2026-02-28,51156,0,115.56,51.7,41.79,1,510-Домкраты гидравлические подкатные
2026-02-28,51157,0,23.59,16.08,24.3,1,510-Домкраты гидравлические подкатные
2026-02-28,73752,0,1167.19,2190.83,5635.9,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,73753,0,542.06,163.88,543.45,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,73754,0,708.1,68.43,720.68,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,73761,0,9979.88,10356.62,17769.68,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,73762,0,10381.37,10526.47,19420.84,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,73763,0,3417.94,3555.59,12422.35,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,73773,0,947.96,1391.67,2778.51,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,73784,0,827.12,805.02,1695.96,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2026-02-28,73792,0,3821.14,4196.81,11587.05,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
